site_id_from;site_id_to;iwait;inveht;xwait;xpen;xnum;cost
2369;2926;1.36;5.11;1.67;5.0;1.0;13.14
2576;2926;2.73;5.82;0.75;5.0;1.0;14.3
2589;2926;1.67;1.35;0.0;0.0;0.0;3.02
2590;2926;2.0;2.42;1.67;5.0;1.0;11.09
2591;2926;1.5;3.64;1.44;5.0;1.0;11.57
2592;2926;2.0;4.79;1.67;5.0;1.0;13.46
2593;2926;2.73;5.09;0.75;5.0;1.0;13.57
2594;2926;2.73;4.05;0.75;5.0;1.0;12.53
2597;2926;0.75;2.57;0.0;0.0;0.0;3.32
2616;2926;0.71;5.32;0.68;4.52;0.9;11.24
2628;2926;0.97;7.12;1.65;8.71;1.74;18.45
2629;2926;0.57;6.85;1.6;9.24;1.85;18.26
2630;2926;0.79;4.47;0.75;5.0;1.0;11.01
2686;2926;2.14;4.96;1.54;10.0;2.0;18.65
2785;2926;1.57;6.7;0.75;5.0;1.0;14.02
2786;2926;1.57;5.41;0.75;5.0;1.0;12.73
2787;2926;0.54;4.12;0.51;3.39;0.68;8.55
2788;2926;1.57;3.0;0.75;5.0;1.0;10.32
2790;2926;1.14;3.22;0.75;5.0;1.0;10.11
2791;2926;0.79;3.63;0.75;5.0;1.0;10.17
2793;2926;0.86;10.07;1.54;10.0;2.0;22.47
2794;2926;1.52;10.27;0.75;5.0;1.0;17.54
2795;2926;0.91;9.47;1.06;6.98;1.4;18.43
2811;2926;0.75;4.04;0.0;0.0;0.0;4.79
2814;2926;0.65;5.74;0.75;5.0;1.0;12.14
2860;2926;2.0;5.23;0.4;2.67;0.53;10.29
2861;2926;0.75;1.67;0.0;0.0;0.0;2.42
2862;2926;4.29;4.57;0.0;0.0;0.0;8.86
2863;2926;4.29;3.47;0.0;0.0;0.0;7.76
2924;2926;1.0;3.24;0.0;0.0;0.0;4.24
2925;2926;1.0;1.34;0.0;0.0;0.0;2.34
2937;2926;3.33;2.9;0.0;0.0;0.0;6.23
3014;2926;3.33;3.75;0.89;5.0;1.0;12.97
3317;2926;2.46;7.06;1.54;10.0;2.0;21.06
3318;2926;5.0;14.65;1.56;10.0;2.0;31.21
3349;2926;3.75;4.9;1.0;5.0;1.0;14.65
3798;2926;3.33;3.56;0.89;5.0;1.0;12.79
3799;2926;1.0;2.18;0.0;0.0;0.0;3.18
3962;2926;3.0;11.31;1.0;6.5;1.3;21.81
4077;2926;5.0;19.99;1.54;10.0;2.0;36.53
4138;2926;2.5;3.85;0.0;0.0;0.0;6.35
4142;2926;1.11;7.28;0.42;2.78;0.56;11.59
4149;2926;7.5;3.75;1.0;5.0;1.0;17.25
4151;2926;6.0;4.88;0.75;5.0;1.0;16.63
4187;2926;4.29;2.83;0.0;0.0;0.0;7.12
4276;2926;1.43;15.85;1.54;10.0;2.0;28.82
4304;2926;2.0;6.36;1.67;5.0;1.0;15.03
4308;2926;1.88;4.11;1.86;10.0;2.0;17.85
4309;2926;7.5;13.73;2.14;5.0;1.0;28.37
4351;2926;7.5;4.51;0.0;0.0;0.0;12.01
4352;2926;7.5;3.25;0.0;0.0;0.0;10.75
4355;2926;1.15;0.73;0.0;0.0;0.0;1.88
4357;2926;1.15;2.05;0.0;0.0;0.0;3.2
6159;2926;2.73;3.94;0.75;5.0;1.0;12.42
1658;2937;1.88;17.83;0.83;5.0;1.0;25.54
1659;2937;1.88;17.12;0.83;5.0;1.0;24.83
2025;2937;0.88;7.22;0.83;5.0;1.0;13.93
2359;2937;1.67;8.08;3.0;5.0;1.0;17.74
2360;2937;0.83;5.76;6.0;5.0;1.0;17.6
2363;2937;3.75;8.45;0.83;5.0;1.0;18.04
2368;2937;1.11;4.13;7.5;5.0;1.0;17.74
2369;2937;1.36;8.94;4.67;10.0;2.0;24.97
2576;2937;1.67;8.87;5.75;5.0;1.0;21.28
2589;2937;0.91;5.01;1.82;5.0;1.0;12.74
2590;2937;2.0;4.06;3.0;5.0;1.0;14.06
2591;2937;7.5;1.49;0.0;0.0;0.0;8.99
2592;2937;2.0;6.43;3.0;5.0;1.0;16.43
2593;2937;2.73;5.75;7.5;5.0;1.0;20.98
2594;2937;1.58;6.53;5.61;5.0;1.0;18.71
2597;2937;7.5;3.23;0.0;0.0;0.0;10.73
2616;2937;0.81;5.64;0.83;5.0;1.0;12.29
2628;2937;3.75;11.72;3.0;5.0;1.0;23.47
2629;2937;3.75;12.62;3.0;5.0;1.0;24.37
2630;2937;0.48;10.81;2.63;8.06;1.61;21.99
2686;2937;2.14;6.73;1.67;10.0;2.0;20.55
2785;2937;1.57;10.64;3.32;10.0;2.0;25.53
2786;2937;1.57;9.35;3.32;10.0;2.0;24.24
2787;2937;0.54;8.02;3.21;8.39;1.68;20.16
2788;2937;1.57;6.94;3.32;10.0;2.0;21.83
2790;2937;0.75;7.91;2.0;10.0;2.0;20.66
2791;2937;0.83;6.2;0.83;5.0;1.0;12.87
2793;2937;1.88;9.81;0.83;5.0;1.0;17.52
2794;2937;1.88;11.37;0.83;5.0;1.0;19.08
2795;2937;1.88;13.04;0.83;5.0;1.0;20.75
2811;2937;0.83;7.16;0.83;5.0;1.0;13.83
2814;2937;0.65;8.86;1.67;10.0;2.0;21.18
2860;2937;2.73;9.66;0.53;3.18;0.64;16.1
2861;2937;0.59;5.93;2.47;4.61;0.92;13.59
2862;2937;2.73;6.25;0.53;3.18;0.64;12.69
2863;2937;4.29;3.9;0.83;5.0;1.0;14.02
2924;2937;1.0;7.07;3.0;5.0;1.0;16.07
2925;2937;1.0;5.17;3.0;5.0;1.0;14.17
2926;2937;3.0;3.83;0.0;0.0;0.0;6.83
3014;2937;7.5;4.39;0.0;0.0;0.0;11.89
3317;2937;2.46;7.92;1.65;10.0;2.0;22.02
3318;2937;5.0;16.84;1.68;10.0;2.0;33.52
3349;2937;1.76;9.47;4.41;7.65;1.53;23.29
3798;2937;7.5;5.27;0.0;0.0;0.0;12.77
3799;2937;7.5;6.23;0.0;0.0;0.0;13.73
3962;2937;0.71;17.14;2.0;10.0;2.0;29.85
4077;2937;5.0;23.0;1.68;10.0;2.0;39.69
4138;2937;0.83;5.85;6.0;5.0;1.0;17.68
4142;2937;1.11;5.75;7.5;5.0;1.0;19.36
4149;2937;7.5;7.8;0.0;0.0;0.0;15.3
4151;2937;6.0;6.39;5.12;10.0;2.0;27.51
4187;2937;4.29;3.26;0.83;5.0;1.0;13.38
4276;2937;1.43;21.99;2.71;10.0;2.0;36.13
4304;2937;2.0;8.0;3.0;5.0;1.0;18.0
4308;2937;1.88;4.77;8.61;10.0;2.0;25.26
4309;2937;7.5;10.0;2.14;5.0;1.0;24.64
4351;2937;7.5;4.94;0.83;5.0;1.0;18.28
4352;2937;7.5;3.68;0.83;5.0;1.0;17.02
4355;2937;3.0;5.36;0.0;0.0;0.0;8.36
4357;2937;0.83;2.48;0.0;0.0;0.0;3.31
6159;2937;2.73;4.6;7.5;5.0;1.0;19.83
1658;4351;0.88;13.99;8.29;10.0;2.0;33.16
1659;4351;2.31;15.0;8.29;10.0;2.0;35.6
2025;4351;0.71;13.18;8.32;10.0;2.0;32.22
2359;4351;1.67;10.01;7.5;5.0;1.0;24.17
2360;4351;2.5;10.86;7.5;5.0;1.0;25.86
2363;4351;0.77;14.12;8.02;8.46;1.69;31.37
2368;4351;0.86;12.2;7.82;7.14;1.43;28.02
2369;4351;1.36;10.87;9.17;10.0;2.0;31.4
2576;4351;1.67;13.79;7.96;8.06;1.61;31.47
2589;4351;7.5;7.63;0.0;0.0;0.0;15.13
2590;4351;2.0;8.7;7.5;5.0;1.0;23.2
2591;4351;2.0;10.03;7.5;5.0;1.0;24.53
2592;4351;2.0;11.07;7.5;5.0;1.0;25.57
2593;4351;1.67;13.6;7.96;8.06;1.61;31.28
2594;4351;1.58;11.44;7.93;7.89;1.58;28.84
2597;4351;0.75;8.33;7.5;5.0;1.0;21.58
2616;4351;7.5;5.94;0.0;0.0;0.0;13.44
2628;4351;3.75;16.36;7.5;5.0;1.0;32.61
2629;4351;3.75;17.26;7.5;5.0;1.0;33.51
2630;4351;0.79;6.71;8.29;10.0;2.0;25.79
2686;4351;2.14;3.56;7.5;5.0;1.0;18.21
2785;4351;1.57;12.51;7.74;6.54;1.31;28.37
2786;4351;1.57;11.22;7.74;6.54;1.31;27.08
2787;4351;0.79;4.85;8.29;10.0;2.0;23.93
2788;4351;1.57;8.81;7.74;6.54;1.31;24.67
2790;4351;1.35;7.26;7.5;5.0;1.0;21.11
2791;4351;0.36;3.16;7.5;5.0;1.0;16.01
2793;4351;1.88;15.7;8.34;10.0;2.0;35.91
2794;4351;0.84;16.58;8.29;10.0;2.0;35.71
2795;4351;0.91;17.31;8.85;10.0;2.0;37.08
2811;4351;0.83;3.99;7.5;5.0;1.0;17.33
2814;4351;0.65;5.69;8.34;10.0;2.0;24.67
2860;4351;2.0;7.06;7.92;7.67;1.53;24.65
2861;4351;0.79;3.91;7.5;5.0;1.0;17.2
2862;4351;4.29;5.93;7.5;5.0;1.0;22.72
2863;4351;4.29;4.83;7.5;5.0;1.0;21.62
2924;4351;1.0;9.0;7.5;5.0;1.0;22.5
2925;4351;1.0;7.1;7.5;5.0;1.0;20.6
2926;4351;7.5;5.76;0.0;0.0;0.0;13.26
2937;4351;0.83;5.89;7.5;5.0;1.0;19.23
3014;4351;3.33;9.51;8.39;10.0;2.0;31.23
3317;4351;2.46;7.03;7.5;5.0;1.0;21.99
3318;4351;5.0;10.99;9.12;10.0;2.0;35.12
3349;4351;3.33;9.79;7.5;5.0;1.0;25.62
3798;4351;3.33;9.32;8.39;10.0;2.0;31.05
3799;4351;1.0;7.94;7.5;5.0;1.0;21.44
3962;4351;5.0;9.77;9.15;10.0;2.0;33.92
4077;4351;5.0;19.43;10.83;10.0;2.0;45.27
4138;4351;2.5;9.61;7.5;5.0;1.0;24.61
4142;4351;1.11;13.04;7.92;7.78;1.56;29.85
4149;4351;7.5;9.51;8.5;10.0;2.0;35.51
4151;4351;6.0;7.12;8.29;10.0;2.0;31.41
4187;4351;4.29;4.19;7.5;5.0;1.0;20.98
4276;4351;1.43;18.09;8.29;10.0;2.0;37.81
4304;4351;2.0;12.64;7.5;5.0;1.0;27.14
4308;4351;1.88;15.06;9.0;10.0;2.0;35.94
4309;4351;7.5;19.49;9.64;10.0;2.0;46.63
4352;4351;7.5;1.27;0.0;0.0;0.0;8.77
4355;4351;7.5;4.72;0.0;0.0;0.0;12.22
4357;4351;7.5;3.41;0.0;0.0;0.0;10.91
6159;4351;2.73;9.7;8.25;10.0;2.0;30.68
1658;4352;0.88;15.25;8.29;10.0;2.0;34.42
1659;4352;2.31;16.26;8.29;10.0;2.0;36.86
2025;4352;0.71;11.91;8.32;10.0;2.0;30.95
2359;4352;1.67;8.74;7.5;5.0;1.0;22.9
2360;4352;2.5;9.59;7.5;5.0;1.0;24.59
2363;4352;0.77;12.85;8.02;8.46;1.69;30.1
2368;4352;0.86;10.93;7.82;7.14;1.43;26.75
2369;4352;1.36;9.6;9.17;10.0;2.0;30.13
2576;4352;1.67;12.52;7.96;8.06;1.61;30.2
2589;4352;7.5;6.36;0.0;0.0;0.0;13.86
2590;4352;2.0;7.43;7.5;5.0;1.0;21.93
2591;4352;2.0;8.76;7.5;5.0;1.0;23.26
2592;4352;2.0;9.8;7.5;5.0;1.0;24.3
2593;4352;1.67;12.33;7.96;8.06;1.61;30.01
2594;4352;1.58;10.17;7.93;7.89;1.58;27.57
2597;4352;0.75;7.06;7.5;5.0;1.0;20.31
2616;4352;7.5;7.2;0.0;0.0;0.0;14.7
2628;4352;3.75;15.09;7.5;5.0;1.0;31.34
2629;4352;3.75;15.99;7.5;5.0;1.0;32.24
2630;4352;0.79;8.08;8.17;10.0;2.0;27.04
2686;4352;2.14;4.82;7.5;5.0;1.0;19.47
2785;4352;1.57;13.8;7.71;6.54;1.31;29.62
2786;4352;1.57;12.51;7.71;6.54;1.31;28.33
2787;4352;0.54;8.01;7.95;8.39;1.68;24.89
2788;4352;1.57;10.1;7.71;6.54;1.31;25.92
2790;4352;1.35;8.52;7.5;5.0;1.0;22.37
2791;4352;0.36;4.42;7.5;5.0;1.0;17.27
2793;4352;1.88;14.43;8.34;10.0;2.0;34.64
2794;4352;0.84;15.31;8.29;10.0;2.0;34.44
2795;4352;0.84;16.98;8.29;10.0;2.0;36.11
2811;4352;0.83;5.25;7.5;5.0;1.0;18.59
2814;4352;0.65;6.95;8.34;10.0;2.0;25.93
2860;4352;2.0;7.2;7.86;7.67;1.53;24.72
2861;4352;0.67;5.28;7.5;5.0;1.0;18.45
2862;4352;4.29;4.66;7.5;5.0;1.0;21.45
2863;4352;4.29;3.56;7.5;5.0;1.0;20.35
2924;4352;1.0;7.73;7.5;5.0;1.0;21.23
2925;4352;1.0;5.83;7.5;5.0;1.0;19.33
2926;4352;7.5;4.49;0.0;0.0;0.0;11.99
2937;4352;0.83;4.62;7.5;5.0;1.0;17.96
3014;4352;3.33;8.24;8.39;10.0;2.0;29.96
3317;4352;2.46;8.29;7.5;5.0;1.0;23.25
3318;4352;5.0;12.26;9.12;10.0;2.0;36.38
3349;4352;3.33;11.05;7.5;5.0;1.0;26.88
3798;4352;3.33;8.05;8.39;10.0;2.0;29.78
3799;4352;1.0;6.67;7.5;5.0;1.0;20.17
3962;4352;2.31;14.09;8.66;10.0;2.0;35.06
4077;4352;5.0;20.69;10.83;10.0;2.0;46.53
4138;4352;2.5;8.34;7.5;5.0;1.0;23.34
4142;4352;1.11;11.77;7.92;7.78;1.56;28.58
4149;4352;7.5;8.24;8.5;10.0;2.0;34.24
4151;4352;6.0;8.49;8.17;10.0;2.0;32.66
4187;4352;4.29;2.92;7.5;5.0;1.0;19.71
4276;4352;1.43;19.35;8.29;10.0;2.0;39.07
4304;4352;2.0;11.37;7.5;5.0;1.0;25.87
4308;4352;1.88;13.79;9.0;10.0;2.0;34.67
4309;4352;7.5;18.22;9.64;10.0;2.0;45.36
4351;4352;7.5;1.26;0.0;0.0;0.0;8.76
4355;4352;7.5;3.45;0.0;0.0;0.0;10.95
4357;4352;7.5;2.14;0.0;0.0;0.0;9.64
6159;4352;2.73;8.43;8.25;10.0;2.0;29.41
1658;3349;0.83;6.76;4.54;10.0;2.0;22.13
1659;3349;0.83;6.05;4.54;10.0;2.0;21.42
2025;3349;1.43;13.32;4.08;8.1;1.62;26.92
2359;3349;1.3;3.28;3.33;5.0;1.0;12.92
2360;3349;3.33;4.11;0.0;0.0;0.0;7.44
2363;3349;3.33;10.67;0.0;0.0;0.0;14.0
2368;3349;3.33;7.41;0.0;0.0;0.0;10.74
2369;3349;1.07;4.01;4.62;10.0;2.0;19.69
2576;3349;1.67;9.25;3.33;5.0;1.0;19.25
2589;3349;1.67;4.61;4.5;10.0;2.0;20.78
2590;3349;3.33;13.66;3.33;5.0;1.0;25.33
2591;3349;6.0;5.79;3.33;5.0;1.0;20.12
2592;3349;3.33;11.45;3.33;5.0;1.0;23.12
2593;3349;1.67;8.52;3.33;5.0;1.0;18.52
2594;3349;1.11;7.99;3.33;5.0;1.0;17.43
2597;3349;3.33;5.06;0.0;0.0;0.0;8.39
2616;3349;0.65;5.95;3.1;4.13;0.83;13.83
2628;3349;2.0;8.95;3.33;5.0;1.0;19.28
2629;3349;0.97;7.63;3.96;7.58;1.52;20.14
2630;3349;0.79;4.39;3.75;5.0;1.0;13.93
2686;3349;2.14;9.28;3.75;5.0;1.0;20.18
2785;3349;1.57;6.62;3.75;5.0;1.0;16.94
2786;3349;1.57;5.33;3.75;5.0;1.0;15.65
2787;3349;0.79;2.53;3.75;5.0;1.0;12.07
2788;3349;1.57;2.92;3.75;5.0;1.0;13.24
2790;3349;3.75;2.54;0.0;0.0;0.0;6.29
2791;3349;3.75;4.97;0.0;0.0;0.0;8.72
2793;3349;0.86;9.99;4.54;10.0;2.0;25.39
2794;3349;0.86;10.69;3.85;7.16;1.43;22.56
2795;3349;2.31;5.64;4.54;10.0;2.0;22.49
2811;3349;0.75;3.96;3.75;5.0;1.0;13.46
2814;3349;0.65;5.66;4.5;10.0;2.0;20.81
2860;3349;2.0;2.74;3.75;5.0;1.0;13.49
2861;3349;3.75;1.59;0.0;0.0;0.0;5.34
2862;3349;2.5;3.41;3.75;5.0;1.0;14.66
2863;3349;4.29;4.9;3.75;5.0;1.0;17.94
2924;3349;3.33;2.05;0.0;0.0;0.0;5.38
2925;3349;2.73;5.78;3.33;5.0;1.0;16.84
2926;3349;0.75;3.26;3.75;5.0;1.0;12.76
2937;3349;2.14;6.51;4.08;8.21;1.64;20.95
3014;3349;3.33;6.89;3.56;5.0;1.0;18.78
3317;3349;2.46;6.98;4.54;10.0;2.0;23.98
3318;3349;5.0;14.63;5.37;10.0;2.0;35.01
3798;3349;3.33;6.7;3.56;5.0;1.0;18.6
3799;3349;1.88;4.76;3.46;5.0;1.0;15.1
3962;3349;3.0;11.82;4.53;10.0;2.0;29.34
4077;3349;5.0;19.91;4.54;10.0;2.0;39.45
4138;3349;3.33;2.86;0.0;0.0;0.0;6.19
4142;3349;3.33;9.03;0.0;0.0;0.0;12.36
4149;3349;7.5;9.63;3.33;5.0;1.0;25.46
4151;3349;6.0;4.8;3.75;5.0;1.0;19.55
4187;3349;4.29;6.09;4.5;10.0;2.0;24.88
4276;3349;1.43;15.77;4.54;10.0;2.0;31.74
4304;3349;3.33;10.14;3.33;5.0;1.0;21.81
4308;3349;1.88;8.05;3.33;5.0;1.0;18.26
4309;3349;7.5;13.21;5.0;10.0;2.0;35.72
4351;3349;3.75;7.01;4.12;7.5;1.5;22.39
4352;3349;3.75;7.02;4.12;7.5;1.5;22.39
4355;3349;0.91;4.74;4.34;8.94;1.79;18.93
4357;3349;2.73;7.47;3.75;5.0;1.0;18.95
6159;3349;2.73;6.43;3.33;5.0;1.0;17.49
1658;3799;0.73;10.0;2.36;9.39;1.88;22.49
1659;3799;0.83;8.54;2.46;10.0;2.0;21.83
2025;3799;3.75;8.97;2.51;10.0;2.0;25.23
2359;3799;1.67;1.97;0.0;0.0;0.0;3.64
2360;3799;2.5;3.07;0.0;0.0;0.0;5.57
2363;3799;2.5;9.63;0.0;0.0;0.0;12.13
2368;3799;2.5;6.37;0.0;0.0;0.0;8.87
2369;3799;1.36;2.83;1.67;5.0;1.0;10.86
2576;3799;2.73;7.03;1.76;5.0;1.0;16.52
2589;3799;1.67;4.01;0.91;5.0;1.0;11.58
2590;3799;0.97;5.07;4.34;7.42;1.48;17.8
2591;3799;6.0;3.93;0.0;0.0;0.0;9.93
2592;3799;1.25;7.01;4.69;5.0;1.0;17.95
2593;3799;2.73;6.3;1.76;5.0;1.0;15.79
2594;3799;2.73;5.26;1.76;5.0;1.0;14.75
2597;3799;1.76;3.78;0.0;0.0;0.0;5.54
2616;3799;0.81;8.79;1.76;5.0;1.0;16.36
2628;3799;2.0;7.91;2.5;5.0;1.0;17.41
2629;3799;2.0;8.81;2.5;5.0;1.0;18.31
2630;3799;0.79;6.88;1.67;5.0;1.0;14.34
2686;3799;0.91;15.07;2.62;7.12;1.42;25.72
2785;3799;1.57;7.56;1.67;5.0;1.0;15.8
2786;3799;1.57;6.27;1.67;5.0;1.0;14.51
2787;3799;1.67;5.02;0.0;0.0;0.0;6.69
2788;3799;1.63;6.72;1.67;5.0;1.0;15.02
2790;3799;3.75;5.26;1.0;5.0;1.0;15.01
2791;3799;0.65;7.88;1.55;5.0;1.0;15.08
2793;3799;0.86;12.48;2.46;10.0;2.0;25.8
2794;3799;1.52;12.41;2.5;5.0;1.0;21.43
2795;3799;0.91;11.72;2.48;6.98;1.4;22.1
2811;3799;0.75;6.7;0.91;5.0;1.0;13.36
2814;3799;0.65;8.39;1.66;10.0;2.0;20.71
2860;3799;7.5;5.62;0.0;0.0;0.0;13.12
2861;3799;0.68;4.25;0.83;4.55;0.91;10.3
2862;3799;7.5;2.21;0.0;0.0;0.0;9.71
2863;3799;2.14;4.91;4.2;5.0;1.0;16.26
2924;3799;1.0;1.06;0.0;0.0;0.0;2.06
2925;3799;0.91;1.5;0.0;0.0;0.0;2.41
2926;3799;0.91;2.66;0.0;0.0;0.0;3.57
2937;3799;6.0;5.27;0.0;0.0;0.0;11.27
3014;3799;6.0;1.59;0.0;0.0;0.0;7.59
3317;3799;2.46;11.07;2.57;10.0;2.0;26.1
3318;3799;5.0;19.28;7.89;7.5;1.5;39.68
3349;3799;3.75;2.72;1.0;5.0;1.0;12.47
3798;3799;6.0;0.55;0.0;0.0;0.0;6.55
3962;3799;3.0;15.41;3.41;8.5;1.7;30.32
4077;3799;5.0;24.28;2.46;10.0;2.0;41.74
4138;3799;2.5;1.82;0.0;0.0;0.0;4.32
4142;3799;2.5;7.99;0.0;0.0;0.0;10.49
4149;3799;7.5;1.57;0.0;0.0;0.0;9.07
4151;3799;6.0;3.6;7.5;5.0;1.0;22.1
4187;3799;4.29;5.49;0.91;5.0;1.0;15.68
4276;3799;1.03;15.81;4.43;9.14;1.83;30.41
4304;3799;1.25;7.5;4.69;5.0;1.0;18.44
4308;3799;1.88;7.01;2.5;5.0;1.0;16.39
4309;3799;7.5;10.99;4.49;10.0;2.0;32.98
4351;3799;7.5;7.17;0.91;5.0;1.0;20.58
4352;3799;7.5;5.91;0.91;5.0;1.0;19.32
4355;3799;1.15;3.39;0.91;5.0;1.0;10.45
4357;3799;1.15;4.71;0.91;5.0;1.0;11.77
6159;3799;2.73;5.15;1.76;5.0;1.0;14.64
1658;4138;0.83;10.02;3.57;10.0;2.0;24.42
1659;4138;0.83;9.31;3.57;10.0;2.0;23.71
2025;4138;3.75;13.11;1.11;5.0;1.0;22.97
2359;4138;6.0;1.57;0.0;0.0;0.0;7.57
2360;4138;1.11;1.25;0.0;0.0;0.0;2.36
2363;4138;1.11;7.81;0.0;0.0;0.0;8.92
2368;4138;1.11;4.55;0.0;0.0;0.0;5.66
2369;4138;1.36;2.43;6.0;5.0;1.0;14.79
2576;4138;1.67;6.4;1.11;5.0;1.0;14.17
2589;4138;1.67;5.33;2.73;5.0;1.0;14.72
2590;4138;3.33;10.8;1.11;5.0;1.0;20.24
2591;4138;6.0;2.93;1.11;5.0;1.0;15.04
2592;4138;3.33;8.59;1.11;5.0;1.0;18.03
2593;4138;1.67;5.67;1.11;5.0;1.0;13.44
2594;4138;1.11;5.13;1.11;5.0;1.0;12.35
2597;4138;1.11;2.2;0.0;0.0;0.0;3.31
2616;4138;0.65;9.01;3.1;4.13;0.83;16.89
2628;4138;2.0;6.09;1.11;5.0;1.0;14.2
2629;4138;2.0;6.99;1.11;5.0;1.0;15.1
2630;4138;0.57;7.65;3.0;5.0;1.0;16.22
2686;4138;2.14;12.34;3.75;5.0;1.0;23.24
2785;4138;1.57;5.92;6.0;5.0;1.0;18.49
2786;4138;1.57;4.63;6.0;5.0;1.0;17.2
2787;4138;6.0;3.38;0.0;0.0;0.0;9.38
2788;4138;0.8;5.54;4.85;5.0;1.0;16.19
2790;4138;3.75;5.6;0.0;0.0;0.0;9.35
2791;4138;3.75;8.03;0.0;0.0;0.0;11.78
2793;4138;0.86;11.68;2.93;10.0;2.0;25.47
2794;4138;1.52;10.59;1.11;5.0;1.0;18.22
2795;4138;1.52;12.26;1.11;5.0;1.0;19.89
2811;4138;0.75;8.81;1.11;5.0;1.0;15.67
2814;4138;0.65;10.51;1.86;10.0;2.0;23.02
2860;4138;2.0;5.8;3.75;5.0;1.0;16.55
2861;4138;3.75;4.65;0.0;0.0;0.0;8.4
2862;4138;1.88;5.76;3.49;5.0;1.0;16.13
2863;4138;2.14;7.7;3.24;5.0;1.0;18.09
2924;4138;3.75;1.4;0.0;0.0;0.0;5.15
2925;4138;2.73;2.92;0.0;0.0;0.0;5.65
2926;4138;2.73;3.98;0.0;0.0;0.0;6.71
2937;4138;2.14;5.95;2.15;5.0;1.0;15.24
3014;4138;3.33;3.17;2.01;5.0;1.0;13.51
3317;4138;2.46;10.04;4.54;10.0;2.0;27.04
3318;4138;5.0;17.7;5.37;10.0;2.0;38.07
3349;4138;3.75;3.06;0.0;0.0;0.0;6.81
3798;4138;3.33;2.98;2.01;5.0;1.0;13.32
3799;4138;2.73;1.42;0.0;0.0;0.0;4.15
3962;4138;3.0;16.13;2.68;10.0;2.0;31.81
4077;4138;5.0;22.97;4.54;10.0;2.0;42.51
4142;4138;1.11;6.17;0.0;0.0;0.0;7.28
4149;4138;7.5;2.99;2.73;5.0;1.0;18.22
4151;4138;6.0;7.86;3.75;5.0;1.0;22.61
4187;4138;4.29;6.81;2.73;5.0;1.0;18.82
4276;4138;1.43;18.83;4.54;10.0;2.0;34.8
4304;4138;3.33;7.28;1.11;5.0;1.0;16.72
4308;4138;1.88;5.19;1.11;5.0;1.0;13.18
4309;4138;7.5;10.36;2.78;10.0;2.0;30.63
4351;4138;3.75;8.91;3.24;5.0;1.0;20.89
4352;4138;3.75;8.91;3.24;5.0;1.0;20.9
4355;4138;1.15;4.71;2.73;5.0;1.0;13.59
4357;4138;1.15;6.03;2.73;5.0;1.0;14.91
6159;4138;2.73;3.57;1.11;5.0;1.0;12.41
1658;4142;0.83;7.34;3.25;10.0;2.0;21.42
1659;4142;0.83;6.63;3.25;10.0;2.0;20.71
2025;4142;3.75;6.94;1.11;5.0;1.0;16.8
2359;4142;6.0;7.78;0.0;0.0;0.0;13.78
2360;4142;1.25;5.46;0.0;0.0;0.0;6.71
2363;4142;1.11;1.64;0.0;0.0;0.0;2.75
2368;4142;1.25;1.36;0.0;0.0;0.0;2.61
2369;4142;1.36;8.64;6.0;5.0;1.0;21.0
2576;4142;1.67;5.59;1.25;5.0;1.0;13.51
2589;4142;3.33;8.96;1.25;5.0;1.0;18.54
2590;4142;3.33;7.61;1.25;5.0;1.0;17.19
2591;4142;2.14;5.46;1.25;5.0;1.0;13.86
2592;4142;3.33;5.4;1.25;5.0;1.0;14.98
2593;4142;1.67;4.86;1.25;5.0;1.0;12.78
2594;4142;1.11;3.53;1.25;5.0;1.0;10.89
2597;4142;1.25;2.92;0.0;0.0;0.0;4.17
2616;4142;0.65;12.17;1.65;8.26;1.65;22.73
2628;4142;2.0;2.9;1.25;5.0;1.0;11.15
2629;4142;2.0;3.8;1.25;5.0;1.0;12.05
2630;4142;2.0;4.97;1.25;5.0;1.0;13.22
2686;4142;2.14;18.55;3.75;5.0;1.0;29.45
2785;4142;1.63;5.97;3.25;10.0;2.0;20.85
2786;4142;0.8;9.12;4.65;7.45;1.49;22.03
2787;4142;6.0;9.59;0.0;0.0;0.0;15.59
2788;4142;1.57;8.49;2.0;10.0;2.0;22.06
2790;4142;3.75;11.81;0.0;0.0;0.0;15.56
2791;4142;3.75;14.24;0.0;0.0;0.0;17.99
2793;4142;0.86;6.29;2.63;10.0;2.0;19.78
2794;4142;1.52;4.42;1.11;5.0;1.0;12.05
2795;4142;1.52;6.09;1.11;5.0;1.0;13.72
2811;4142;0.75;9.53;1.25;5.0;1.0;16.53
2814;4142;0.65;11.23;2.0;10.0;2.0;23.88
2860;4142;2.0;9.17;1.8;8.67;1.73;21.64
2861;4142;0.62;7.78;1.04;4.17;0.83;13.61
2862;4142;1.88;8.77;1.81;8.75;1.75;21.2
2863;4142;2.14;9.71;2.0;10.0;2.0;23.86
2924;4142;3.75;7.61;0.0;0.0;0.0;11.36
2925;4142;2.73;9.13;0.0;0.0;0.0;11.86
2926;4142;0.59;6.5;0.98;3.92;0.78;11.99
2937;4142;6.0;4.99;1.25;5.0;1.0;17.24
3014;4142;3.33;6.94;2.07;5.0;1.0;17.34
3317;4142;2.46;16.25;4.54;10.0;2.0;33.25
3318;4142;5.0;23.91;5.37;10.0;2.0;44.28
3349;4142;3.75;9.27;0.0;0.0;0.0;13.02
3798;4142;3.33;6.75;2.07;5.0;1.0;17.15
